ILLINOIS CONGRESSIONAL DISTRICTS BY ZIP CODE TABULATION AREA (ZCTA)

ZCTA                                                                        Congressional District
62420                                                                                           15
62421                                                                                           15
62422                                                                                           15
62423                                                                                           15
62424                                                                                           15
62425                                                                                           15
62426                                                                                           15
62427                                                                                           15
62428                                                                                           15
62431                                                                                           15
62432                                                                                           15
62433                                                                                           15
62434                                                                                           15
62436                                                                                           15
62438                                                                                           15
62439                                                                                           15
62440                                                                                           15
62441                                                                                           15
62442                                                                                           15
62443                                                                                           15
62444                                                                                           15
62445                                                                                           15
62446                                                                                           15
62447                                                                                           15
62448                                                                                           15
62449                                                                                           15
62450                                                                                           15
62451                                                                                           15
62452                                                                                           15
62454                                                                                           15
62458                                                                                           15
62459                                                                                           15
62460                                                                                           15
62461                                                                                           15
62462                                                                                           15
62463                                                                                           15
62465                                                                                           15
62466                                                                                           15
62467                                                                                           15
62468                                                                                           15
62469                                                                                           15
62471                                                                                           15
62473                                                                                           15
62474                                                                                           15
62475                                                                                           15
62476                                                                                           15
62477                                                                                           15
62478                                                                                           15
62479                                                                                           15
62480                                                                                           15
62481                                                                                           15
62501                                                                                           13
62510                                                                                        13,15
62512                                                                                        13,18
62513                                                                                           13
62514                                                                                           13
62515                                                                                           18
62517                                                                                           13
62518                                                                                           18
62519                                                                                           18
62520                                                                                           18
62521                                                                                           13
62522                                                                                           13
62523                                                                                           13
62526                                                                                           13
62530                                                                                           18
62531                                                                                           13
62532                                                                                           13
62533                                                                                           13
62534                                                                                           15
62535                                                                                           13
62536                                                                                           18
62537                                                                                           13
62538                                                                                           13
62539                                                                                        13,18
62540                                                                                           13
62541                                                                                           18
62543                                                                                        13,18
62544                                                                                           13
62545                                                                                        13,18
62546                                                                                           13
62547                                                                                           13
62548                                                                                           18
62549                                                                                           13
62550                                                                                        13,15
62551                                                                                           13
62553                                                                                        13,15
62554                                                                                           13
62555                                                                                           13
62556                                                                                           13
62557                                                                                        13,15
62558                                                                                        13,18
62560                                                                                           13
62561                                                                                           18
62563                                                                                        13,18
62565                                                                                           15
62567                                                                                           13
62568                                                                                           13
62570                                                                                           13
62571                                                                                           15
62572                                                                                           13
62573                                                                                           13
62601                                                                                           18
62610                                                                                           18
62611                                                                                           18
62612                                                                                           18
62613                                                                                           18
62615                                                                                           18
62617                                                                                           18
62618                                                                                           18
62621                                                                                           18
62622                                                                                           18
62624                                                                                           18
62625                                                                                           18
62626                                                                                           13
62627                                                                                           18
62628                                                                                           18
62629                                                                                           18
62630                                                                                           13
62631                                                                                           18
62633                                                                                           18
62634                                                                                           18
62635                                                                                           18
62638                                                                                        13,18
62639                                                                                           18
62640                                                                                           13
62642                                                                                           18
62643                                                                                           18
62644                                                                                        17,18
62649                                                                                           13
62650                                                                                           18
62655                                                                                           18
62656                                                                                           18
62661                                                                                           18
62663                                                                                           18
62664                                                                                           18
62665                                                                                           18
62666                                                                                           18
62667                                                                                        13,18
62668                                                                                           18
62670                                                                                           18
62671                                                                                           18
62672                                                                                           13
62673                                                                                           18
62674                                                                                           13
62675                                                                                           18
62677                                                                                           18
62681                                                                                           18
62682                                                                                           18
62684                                                                                           18
62685                                                                                           13
62688                                                                                           18
62689                                                                                           18
62690                                                                                        13,18
