TEXAS CONGRESSIONAL DISTRICTS BY ZIP CODE TABULATION AREA (ZCTA)

ZCTA                                                                        Congressional District
77442                                                                                           10
77443                                                                                           27
77444                                                                                        14,22
77445                                                                                           10
77446                                                                                           10
77447                                                                                         8,10
77448                                                                                           27
77449                                                                                         7,10
77450                                                                                      7,10,22
77451                                                                                           22
77453                                                                                           27
77454                                                                                           27
77455                                                                                           27
77456                                                                                           27
77457                                                                                           27
77458                                                                                           27
77459                                                                                         9,22
77460                                                                                           10
77461                                                                                           22
77464                                                                                           22
77465                                                                                           27
77466                                                                                           10
77467                                                                                           27
77468                                                                                           27
77469                                                                                           22
77470                                                                                           10
77471                                                                                           22
77473                                                                                           10
77474                                                                                           10
77475                                                                                           10
77476                                                                                           22
77477                                                                                         9,22
77478                                                                                           22
77479                                                                                           22
77480                                                                                        14,27
77481                                                                                           22
77482                                                                                           27
77483                                                                                           27
77484                                                                                         8,10
77485                                                                                     10,22,27
77486                                                                                           14
77488                                                                                           27
77489                                                                                         9,22
77493                                                                                        10,22
77494                                                                                        10,22
77498                                                                                         9,22
77502                                                                                           29
77503                                                                                        29,36
77504                                                                                        29,36
77505                                                                                           36
77506                                                                                           29
77507                                                                                           36
77510                                                                                           14
77511                                                                                        14,22
77514                                                                                           36
77515                                                                                           14
77517                                                                                           14
77518                                                                                           14
77519                                                                                           36
77520                                                                                           36
77521                                                                                           36
77523                                                                                           36
77530                                                                                        29,36
77531                                                                                           14
77532                                                                                         2,36
77533                                                                                           36
77534                                                                                           14
77535                                                                                           36
77536                                                                                        29,36
77538                                                                                           36
77539                                                                                           14
77541                                                                                           14
77545                                                                                         9,22
77546                                                                                        14,22
77547                                                                                        18,29
77550                                                                                           14
77551                                                                                           14
77554                                                                                           14
77560                                                                                           36
77561                                                                                           36
77562                                                                                           36
77563                                                                                           14
77564                                                                                           36
77565                                                                                           14
77566                                                                                           14
77568                                                                                           14
77571                                                                                           36
77573                                                                                           14
77575                                                                                           36
77577                                                                                           14
77578                                                                                        14,22
77580                                                                                           36
77581                                                                                           22
77583                                                                                        14,22
77584                                                                                           22
77585                                                                                           36
77586                                                                                           36
77587                                                                                        29,36
77590                                                                                           14
77591                                                                                           14
77597                                                                                           36
77598                                                                                        22,36
77611                                                                                           36
77612                                                                                           36
77613                                                                                           14
77614                                                                                           36
77615                                                                                           36
77616                                                                                           36
77617                                                                                           14
77619                                                                                           14
77622                                                                                           14
77623                                                                                           14
77624                                                                                           36
77625                                                                                           36
77627                                                                                           14
77629                                                                                           14
77630                                                                                           36
77632                                                                                           36
77640                                                                                           14
77642                                                                                           14
77650                                                                                           14
77651                                                                                           14
77655                                                                                           14
77656                                                                                           36
77657                                                                                           36
77659                                                                                           36
77660                                                                                           36
77661                                                                                           36
77662                                                                                           36
77663                                                                                           36
77664                                                                                           36
77665                                                                                        14,36
77701                                                                                           14
77702                                                                                           14
77703                                                                                           14
77705                                                                                           14
77706                                                                                           14
77707                                                                                           14
77708                                                                                           14
77713                                                                                           14
77801                                                                                           17
77802                                                                                           17
77803                                                                                           17
77807                                                                                           17
77808                                                                                           17
77830                                                                                            8
77831                                                                                            8
77833                                                                                           10
77835                                                                                           10
77836                                                                                           17
77837                                                                                           17
77840                                                                                           17
77845                                                                                           17
77853                                                                                           10
77855                                                                                            8
77856                                                                                           17
77857                                                                                           17
77859                                                                                           17
77861                                                                                            8
77864                                                                                            8
77865                                                                                         8,17
77867                                                                                           17
77868                                                                                      8,10,17
77871                                                                                         8,17
77872                                                                                            8
77873                                                                                            8
77876                                                                                            8
77878                                                                                           17
77879                                                                                           17
77880                                                                                           10
77901                                                                                           27
77904                                                                                           27
77905                                                                                        27,34
77950                                                                                           27
77951                                                                                           27
77954                                                                                           34
77957                                                                                           27
77960                                                                                           34
77961                                                                                           27
77962                                                                                           27
77963                                                                                           34
77964                                                                                        10,27
77968                                                                                           27
77969                                                                                           27
77970                                                                                           27
77971                                                                                           27
77973                                                                                           27
77974                                                                                        27,34
77975                                                                                           27
77976                                                                                           27
77977                                                                                           27
77978                                                                                           27
77979                                                                                           27
77982                                                                                           27
77983                                                                                           27
77984                                                                                           27
77987                                                                                           27
77988                                                                                           27
77990                                                                                           27
77991                                                                                           27
77993                                                                                           34
77994                                                                                           34
77995                                                                                        27,34
78001                                                                                           23
78002                                                                                           23
78003                                                                                        21,23
78004                                                                                           21
78005                                                                                        23,28
78006                                                                                        21,23
78007                                                                                           28
78008                                                                                        15,28
78009                                                                                           23
78010                                                                                           21
78011                                                                                           28
78012                                                                                           28
78013                                                                                           21
78014                                                                                        23,28
78015                                                                                        21,23
78016                                                                                           23
78017                                                                                           23
78019                                                                                        23,28
78021                                                                                        23,28
78022                                                                                           15
78023                                                                                     20,21,23
78024                                                                                           21
78025                                                                                           21
78026                                                                                           28
78027                                                                                           21
78028                                                                                           21
78029                                                                                           21
78039                                                                                           23
78040                                                                                           28
78041                                                                                           28
78043                                                                                           28
78044                                                                                           28
78045                                                                                           28
78046                                                                                           28
78050                                                                                           28
78052                                                                                        23,28
78055                                                                                           21
78056                                                                                           23
78057                                                                                           23
78058                                                                                           21
78059                                                                                           23
78060                                                                                           15
78061                                                                                           23
78063                                                                                           21
78064                                                                                           28
78065                                                                                           28
78066                                                                                           23
78067                                                                                           28
78069                                                                                        23,28
78070                                                                                           21
78071                                                                                        15,28
78072                                                                                           28
78073                                                                                     20,23,28
78075                                                                                        15,28
78076                                                                                           28
78101                                                                                           28
78102                                                                                        15,34
78104                                                                                           34
78107                                                                                           34
78108                                                                                     15,28,35
78109                                                                                           28
78112                                                                                        23,28
78113                                                                                        15,28
78114                                                                                        15,28
78116                                                                                           15
78117                                                                                           15
78118                                                                                           15
78119                                                                                        15,34
78121                                                                                        15,28
78122                                                                                           34
78123                                                                                           15
78124                                                                                     15,28,35
78125                                                                                           34
78130                                                                                     15,21,35
78132                                                                                        21,35
78133                                                                                           21
78140                                                                                        15,34
78141                                                                                        15,34
78142                                                                                           34
78143                                                                                           15
78144                                                                                           15
78145                                                                                           34
78146                                                                                           34
78147                                                                                           28
78148                                                                                           28
78150                                                                                           28
78151                                                                                           15
78152                                                                                           28
78154                                                                                  15,21,28,35
78155                                                                                           15
78159                                                                                           34
78160                                                                                        15,28
78161                                                                                           28
78162                                                                                           34
78163                                                                                           21
78164                                                                                           34
78201                                                                                        20,35
78202                                                                                           35
78203                                                                                           35
78204                                                                                        20,35
78205                                                                                           35
78207                                                                                        20,35
78208                                                                                        21,35
78209                                                                                     20,21,35
78210                                                                                           35
78211                                                                                        20,23
78212                                                                                     20,21,35
78213                                                                                        20,21
78214                                                                                     20,23,35
78215                                                                                        21,35
78216                                                                                        20,21
78217                                                                                        21,35
78218                                                                                     21,28,35
78219                                                                                     21,28,35
78220                                                                                     23,28,35
78221                                                                                     20,23,35
78222                                                                                     23,28,35
78223                                                                                     23,28,35
78224                                                                                        20,23
78225                                                                                           20
78226                                                                                           20
78227                                                                                        20,23
78228                                                                                        20,35
78229                                                                                        20,21
78230                                                                                     20,21,23
78231                                                                                        21,23
78232                                                                                        21,23
78233                                                                                        28,35
78234                                                                                        21,35
78235                                                                                           35
78236                                                                                        20,23
78237                                                                                           20
78238                                                                                           20
78239                                                                                        28,35
78240                                                                                        20,21
78242                                                                                           20
78243                                                                                           20
78244                                                                                        28,35
78245                                                                                           23
78247                                                                                        21,35
78248                                                                                        21,23
78249                                                                                        20,23
78250                                                                                           20
78251                                                                                        20,23
78252                                                                                        20,23
78253                                                                                        20,23
78254                                                                                        20,23
78255                                                                                        20,23
78256                                                                                        20,23
78257                                                                                        20,23
78258                                                                                        21,23
78259                                                                                           21
78260                                                                                        21,23
78261                                                                                           21
78263                                                                                           28
78264                                                                                        23,28
78266                                                                                        21,35
78330                                                                                           27
78332                                                                                        15,34
78335                                                                                           27
78336                                                                                           27
78338                                                                                           34
78339                                                                                           27
78340                                                                                           27
78341                                                                                           15
78342                                                                                           34
78343                                                                                           27
78344                                                                                           28
78349                                                                                           15
78351                                                                                           27
78352                                                                                           27
78353                                                                                           15
78355                                                                                        15,34
78357                                                                                           15
78358                                                                                           27
78359                                                                                           27
78361                                                                                        15,28
78362                                                                                           27
78363                                                                                           34
78368                                                                                     15,27,34
78369                                                                                           28
78370                                                                                        27,34
78371                                                                                           28
78372                                                                                        15,34
78373                                                                                           27
78374                                                                                           27
78375                                                                                           34
78376                                                                                           15
78377                                                                                           27
78379                                                                                           34
78380                                                                                        27,34
78382                                                                                           27
78383                                                                                     15,27,34
78384                                                                                        15,34
78385                                                                                           34
78387                                                                                        27,34
78389                                                                                           34
78390                                                                                           27
78391                                                                                           34
78393                                                                                           27
78401                                                                                           27
78402                                                                                           27
78404                                                                                           27
78405                                                                                           27
78406                                                                                           27
78407                                                                                           27
78408                                                                                           27
78409                                                                                           27
78410                                                                                           27
78411                                                                                           27
78412                                                                                           27
78413                                                                                           27
78414                                                                                           27
78415                                                                                           27
78416                                                                                           27
78417                                                                                           27
78418                                                                                        27,34
78419                                                                                           27
78501                                                                                           15
78503                                                                                           15
78504                                                                                           15
78516                                                                                        15,34
78520                                                                                           34
78521                                                                                           34
78526                                                                                           34
78535                                                                                           34
78536                                                                                           28
78537                                                                                        15,34
78538                                                                                           15
78539                                                                                           15
78541                                                                                        15,28
78542                                                                                           15
78543                                                                                           15
78545                                                                                           28
78548                                                                                           28
78549                                                                                           15
78550                                                                                           34
78552                                                                                           34
78557                                                                                           15
78558                                                                                           15
78559                                                                                           34
78560                                                                                           28
78561                                                                                           34
78562                                                                                           15
78563                                                                                           15
78564                                                                                           28
78565                                                                                           28
