MISSOURI CONGRESSIONAL DISTRICTS BY ZIP CODE TABULATION AREA (ZCTA)

ZCTA                                                                        Congressional District
64831                                                                                            7
64832                                                                                          4,7
64833                                                                                            7
64834                                                                                            7
64835                                                                                            7
64836                                                                                            7
64840                                                                                            7
64841                                                                                            7
64842                                                                                            7
64843                                                                                            7
64844                                                                                            7
64847                                                                                            7
64848                                                                                            7
64849                                                                                            7
64850                                                                                            7
64854                                                                                            7
64855                                                                                          4,7
64856                                                                                            7
64857                                                                                            7
64858                                                                                            7
64859                                                                                            7
64861                                                                                            7
64862                                                                                            7
64863                                                                                            7
64865                                                                                            7
64866                                                                                            7
64867                                                                                            7
64870                                                                                            7
64873                                                                                            7
64874                                                                                            7
65001                                                                                            3
65010                                                                                            4
65011                                                                                            4
65013                                                                                            3
65014                                                                                            3
65016                                                                                            3
65017                                                                                            3
65018                                                                                            4
65020                                                                                          3,4
65023                                                                                          3,4
65024                                                                                            3
65025                                                                                            4
65026                                                                                          3,4
65032                                                                                            3
65034                                                                                            4
65035                                                                                            3
65037                                                                                            4
65039                                                                                          3,4
65040                                                                                            3
65041                                                                                            3
65043                                                                                            3
65046                                                                                            4
65047                                                                                            3
65048                                                                                            3
65049                                                                                            3
65050                                                                                            4
65051                                                                                            3
65052                                                                                            3
65053                                                                                            3
65054                                                                                            3
65058                                                                                            3
65059                                                                                            3
65061                                                                                            3
65062                                                                                            3
65063                                                                                            3
65064                                                                                            3
65065                                                                                            3
65066                                                                                          3,8
65067                                                                                            3
65068                                                                                            4
65069                                                                                            3
65072                                                                                          3,4
65074                                                                                          3,4
65075                                                                                            3
65076                                                                                            3
65077                                                                                            3
65078                                                                                            4
65079                                                                                          3,4
65080                                                                                            3
65081                                                                                            4
65082                                                                                            3
65083                                                                                            3
65084                                                                                            4
65085                                                                                            3
65101                                                                                            3
65109                                                                                            3
65201                                                                                          3,4
65202                                                                                          3,4
65203                                                                                            4
65215                                                                                            4
65230                                                                                            4
65231                                                                                            3
65232                                                                                          4,6
65233                                                                                            4
65236                                                                                            6
65237                                                                                            4
65239                                                                                            4
65240                                                                                        3,4,6
65243                                                                                          4,6
65244                                                                                            4
65246                                                                                            6
65247                                                                                            6
65248                                                                                            4
65250                                                                                            4
65251                                                                                            3
65254                                                                                          4,6
65255                                                                                            4
65256                                                                                            4
65257                                                                                            4
65258                                                                                            6
65259                                                                                            4
65260                                                                                          4,6
65261                                                                                            6
65262                                                                                            3
65263                                                                                          4,6
65264                                                                                        3,4,6
65265                                                                                          4,6
65270                                                                                          4,6
65274                                                                                            4
65275                                                                                            6
65276                                                                                            4
65278                                                                                            4
65279                                                                                            4
65280                                                                                          4,6
65281                                                                                            6
65282                                                                                            6
65283                                                                                            6
65284                                                                                            4
65285                                                                                            4
65286                                                                                            6
65287                                                                                            4
65301                                                                                            4
65305                                                                                            4
65320                                                                                            5
65321                                                                                            5
65322                                                                                            4
65323                                                                                            4
65324                                                                                            4
65325                                                                                            4
65326                                                                                            4
65327                                                                                            5
65329                                                                                            4
65330                                                                                            5
65332                                                                                            4
65333                                                                                          4,5
65334                                                                                            4
65335                                                                                            4
65336                                                                                            4
65337                                                                                            4
65338                                                                                            4
65339                                                                                            5
65340                                                                                          4,5
65344                                                                                            5
65345                                                                                            4
65347                                                                                          4,5
65348                                                                                            4
65349                                                                                            5
65350                                                                                            4
65351                                                                                          4,5
65354                                                                                            4
65355                                                                                            4
65360                                                                                            4
65401                                                                                          3,8
65436                                                                                            8
65438                                                                                            8
65439                                                                                            8
65440                                                                                            8
65441                                                                                          3,8
65443                                                                                            3
65444                                                                                            8
