PENNSYLVANIA CONGRESSIONAL DISTRICTS BY ZIP CODE TABULATION AREA (ZCTA)

ZCTA                                                                        Congressional District
16935                                                                                         5,10
16936                                                                                           10
16937                                                                                            5
16938                                                                                         5,10
16939                                                                                           10
16940                                                                                           10
16941                                                                                            5
16942                                                                                           10
16943                                                                                            5
16946                                                                                           10
16947                                                                                           10
16948                                                                                            5
16950                                                                                         5,10
17002                                                                                         5,10
17003                                                                                           15
17004                                                                                           10
17005                                                                                           11
17006                                                                                           10
17007                                                                                           11
17009                                                                                           10
17010                                                                                           15
17011                                                                                            4
17013                                                                                           11
17015                                                                                         4,11
17016                                                                                            6
17017                                                                                           11
17018                                                                                           11
17019                                                                                         4,11
17020                                                                                        10,11
17021                                                                                         9,10
17022                                                                                        15,16
17023                                                                                           11
17024                                                                                        10,11
17025                                                                                            4
17026                                                                                           15
17027                                                                                            4
17028                                                                                           15
17029                                                                                           10
17030                                                                                           11
17032                                                                                           11
17033                                                                                           15
17034                                                                                           11
17035                                                                                           10
17036                                                                                        11,15
17037                                                                                           10
17038                                                                                           15
17039                                                                                            6
17040                                                                                        10,11
17041                                                                                           15
17042                                                                                         6,15
17043                                                                                            4
17044                                                                                           10
17045                                                                                           10
17046                                                                                         6,15
17047                                                                                           10
17048                                                                                           11
17049                                                                                           10
17050                                                                                         4,11
17051                                                                                           10
17052                                                                                          5,9
17053                                                                                         4,11
17055                                                                                         4,11
17056                                                                                           10
17057                                                                                        11,15
17058                                                                                           10
17059                                                                                           10
17060                                                                                            5
17061                                                                                           11
17062                                                                                           10
17063                                                                                           10
17064                                                                                         6,15
17065                                                                                           11
17066                                                                                         5,10
17067                                                                                         6,15
17068                                                                                        10,11
17069                                                                                           10
17070                                                                                            4
17071                                                                                           10
17072                                                                                            4
17073                                                                                         6,16
17074                                                                                        10,11
17075                                                                                           10
17076                                                                                           10
17077                                                                                           15
17078                                                                                           15
17080                                                                                           11
17081                                                                                           11
17082                                                                                           10
17083                                                                                            6
17084                                                                                           10
17086                                                                                           10
17087                                                                                         6,15
17088                                                                                            6
17090                                                                                           11
17093                                                                                            4
17094                                                                                           10
17097                                                                                           11
17098                                                                                           11
