MICHIGAN CONGRESSIONAL DISTRICTS BY ZIP CODE TABULATION AREA (ZCTA)

ZCTA                                                                        Congressional District
49854                                                                                            1
49855                                                                                            1
49858                                                                                            1
49861                                                                                            1
49862                                                                                            1
49863                                                                                            1
49864                                                                                            1
49866                                                                                            1
49868                                                                                            1
49870                                                                                            1
49871                                                                                            1
49872                                                                                            1
49873                                                                                            1
49874                                                                                            1
49876                                                                                            1
49877                                                                                            1
49878                                                                                            1
49879                                                                                            1
49880                                                                                            1
49881                                                                                            1
49883                                                                                            1
49884                                                                                            1
49885                                                                                            1
49886                                                                                            1
49887                                                                                            1
49891                                                                                            1
49892                                                                                            1
49893                                                                                            1
49894                                                                                            1
49895                                                                                            1
49896                                                                                            1
49901                                                                                            1
49902                                                                                            1
49903                                                                                            1
49905                                                                                            1
49908                                                                                            1
49910                                                                                            1
49911                                                                                            1
49912                                                                                            1
49913                                                                                            1
49915                                                                                            1
49916                                                                                            1
49917                                                                                            1
49918                                                                                            1
49919                                                                                            1
49920                                                                                            1
49921                                                                                            1
49922                                                                                            1
49925                                                                                            1
49927                                                                                            1
49929                                                                                            1
49930                                                                                            1
49931                                                                                            1
49934                                                                                            1
49935                                                                                            1
49938                                                                                            1
49942                                                                                            1
49945                                                                                            1
49946                                                                                            1
49947                                                                                            1
49948                                                                                            1
49950                                                                                            1
49952                                                                                            1
49953                                                                                            1
49955                                                                                            1
49958                                                                                            1
49959                                                                                            1
49960                                                                                            1
49961                                                                                            1
49962                                                                                            1
49963                                                                                            1
49965                                                                                            1
49967                                                                                            1
49968                                                                                            1
49969                                                                                            1
49970                                                                                            1
49971                                                                                            1
54540                                                                                            1
54554                                                                                            1
