CALIFORNIA CONGRESSIONAL DISTRICTS BY ZIP CODE TABULATION AREA (ZCTA)

ZCTA                                                                        Congressional District
95311                                                                                            4
95312                                                                                           16
95313                                                                                           10
95314                                                                                            4
95315                                                                                           16
95316                                                                                           10
95317                                                                                           16
95318                                                                                            4
95319                                                                                           10
95320                                                                                         9,10
95321                                                                                            4
95322                                                                                           16
95323                                                                                           10
95324                                                                                           16
95325                                                                                            4
95326                                                                                           10
95327                                                                                            4
95328                                                                                           10
95329                                                                                         4,10
95330                                                                                         9,10
95333                                                                                           16
95334                                                                                           16
95335                                                                                            4
95336                                                                                         9,10
95337                                                                                           10
95338                                                                                            4
95340                                                                                           16
95341                                                                                           16
95345                                                                                            4
95346                                                                                            4
95348                                                                                           16
95350                                                                                           10
95351                                                                                           10
95354                                                                                           10
95355                                                                                           10
95356                                                                                           10
95357                                                                                           10
95358                                                                                           10
95360                                                                                        10,16
95361                                                                                         9,10
95363                                                                                           10
95364                                                                                            4
95365                                                                                           16
95366                                                                                         9,10
95367                                                                                           10
95368                                                                                           10
95369                                                                                         4,16
95370                                                                                            4
95372                                                                                            4
95374                                                                                           16
95375                                                                                            4
95376                                                                                           10
95377                                                                                        10,15
95379                                                                                            4
95380                                                                                        10,16
95382                                                                                           10
95383                                                                                            4
95385                                                                                           10
95386                                                                                           10
95387                                                                                           10
95388                                                                                           16
95389                                                                                            4
95391                                                                                         9,15
95401                                                                                          2,5
95403                                                                                          2,5
95404                                                                                          2,5
95405                                                                                            5
95407                                                                                          2,5
95409                                                                                            5
95410                                                                                            2
95412                                                                                            2
95415                                                                                            2
95417                                                                                            2
95420                                                                                            2
95421                                                                                            2
95422                                                                                            3
95423                                                                                            3
95425                                                                                            2
95426                                                                                            5
95427                                                                                            2
95428                                                                                            2
95429                                                                                            2
95430                                                                                            2
95431                                                                                            5
95432                                                                                            2
95435                                                                                            5
95436                                                                                            2
95437                                                                                            2
95439                                                                                            5
95441                                                                                            2
95442                                                                                            5
95443                                                                                            3
95444                                                                                            2
95445                                                                                            2
95446                                                                                            2
95448                                                                                            2
95449                                                                                            2
95450                                                                                            2
95451                                                                                          3,5
95452                                                                                            5
95453                                                                                          3,5
95454                                                                                            2
95456                                                                                            2
95457                                                                                          3,5
95458                                                                                            3
95459                                                                                            2
95460                                                                                            2
95461                                                                                            5
95462                                                                                            2
95463                                                                                            2
95464                                                                                            3
95465                                                                                            2
95466                                                                                            2
95467                                                                                            5
95468                                                                                            2
95469                                                                                          2,3
95470                                                                                            2
95471                                                                                            2
95472                                                                                          2,5
95476                                                                                            5
95482                                                                                            2
95485                                                                                            3
95486                                                                                            2
95488                                                                                            2
95490                                                                                            2
95492                                                                                          2,5
95493                                                                                            3
95494                                                                                            2
95497                                                                                            2
95501                                                                                            2
95503                                                                                            2
95511                                                                                            2
95514                                                                                            2
95519                                                                                            2
95521                                                                                            2
95524                                                                                            2
95525                                                                                            2
95526                                                                                            2
95527                                                                                            2
95528                                                                                            2
95531                                                                                            2
95536                                                                                            2
95537                                                                                            2
95540                                                                                            2
95542                                                                                            2
95543                                                                                            2
95545                                                                                            2
95546                                                                                            2
95547                                                                                            2
95548                                                                                            2
95549                                                                                            2
95550                                                                                            2
95551                                                                                            2
95552                                                                                            2
95553                                                                                            2
95554                                                                                            2
95555                                                                                            2
95556                                                                                            2
95558                                                                                            2
95559                                                                                            2
95560                                                                                            2
95562                                                                                            2
95563                                                                                            2
95564                                                                                            2
95565                                                                                            2
95567                                                                                            2
95568                                                                                            1
95569                                                                                            2
95570                                                                                            2
95571                                                                                            2
95573                                                                                            2
95585                                                                                            2
95587                                                                                            2
95589                                                                                            2
95595                                                                                            2
95601                                                                                            4
95602                                                                                            1
95603                                                                                          1,4
95604                                                                                            4
95605                                                                                          3,6
95606                                                                                            3
95607                                                                                            3
95608                                                                                            7
95610                                                                                            7
95612                                                                                            3
95614                                                                                            4
95615                                                                                            3
95616                                                                                            3
95618                                                                                          3,6
95619                                                                                            4
95620                                                                                          3,6
95621                                                                                          6,7
95623                                                                                            4
95624                                                                                            7
95625                                                                                            3
95626                                                                                          3,4
95627                                                                                            3
95628                                                                                            7
95629                                                                                            4
95630                                                                                            7
95631                                                                                            4
95632                                                                                        3,7,9
95633                                                                                            4
95634                                                                                            4
95635                                                                                            4
95636                                                                                            4
95637                                                                                            3
95638                                                                                            7
95639                                                                                            3
95640                                                                                            4
95641                                                                                          3,9
95642                                                                                            4
95645                                                                                            3
95646                                                                                            4
95648                                                                                          1,4
95650                                                                                            4
95651                                                                                            4
95652                                                                                            6
95653                                                                                            3
95655                                                                                            7
95658                                                                                          1,4
95659                                                                                            3
95660                                                                                            6
95661                                                                                            4
95662                                                                                            7
95663                                                                                            4
95664                                                                                            4
95665                                                                                            4
95666                                                                                            4
95667                                                                                            4
95668                                                                                          3,4
95669                                                                                            4
95670                                                                                            7
95672                                                                                            4
95673                                                                                          3,6
95674                                                                                            3
95675                                                                                            4
95677                                                                                            4
95678                                                                                            4
95679                                                                                            3
95680                                                                                            3
95681                                                                                          1,4
95682                                                                                            4
95683                                                                                            7
95684                                                                                            4
95685                                                                                            4
95686                                                                                            9
95687                                                                                            3
95688                                                                                            3
95689                                                                                            4
95690                                                                                            3
95691                                                                                          3,6
95692                                                                                            3
95693                                                                                            7
95694                                                                                            3
95695                                                                                            3
95697                                                                                            3
95698                                                                                            3
95699                                                                                            4
95701                                                                                            1
95703                                                                                            1
95709                                                                                            4
95713                                                                                          1,4
95714                                                                                            1
95715                                                                                            1
95717                                                                                          1,4
95720                                                                                            4
95721                                                                                            4
95722                                                                                            1
95724                                                                                            4
95726                                                                                            4
95728                                                                                          1,4
95735                                                                                            4
95736                                                                                            1
95742                                                                                            7
95746                                                                                            4
95747                                                                                            4
95757                                                                                        3,7,9
95758                                                                                        3,6,7
95762                                                                                            4
95765                                                                                            4
95776                                                                                            3
95811                                                                                            6
95814                                                                                            6
95815                                                                                            6
95816                                                                                            6
95817                                                                                            6
95818                                                                                            6
95819                                                                                            6
95820                                                                                            6
95821                                                                                          6,7
95822                                                                                            6
95823                                                                                        3,6,7
95824                                                                                            6
95825                                                                                          6,7
95826                                                                                          6,7
95827                                                                                            7
95828                                                                                          6,7
95829                                                                                          6,7
95830                                                                                            7
95831                                                                                          3,6
95832                                                                                          3,6
95833                                                                                            6
95834                                                                                          3,6
95835                                                                                          3,6
95837                                                                                          3,6
95838                                                                                            6
95841                                                                                          6,7
95842                                                                                          6,7
95843                                                                                          3,6
95864                                                                                          6,7
95901                                                                                          1,3
95903                                                                                            3
95910                                                                                            1
95912                                                                                            3
95914                                                                                          1,3
95915                                                                                            1
95916                                                                                            1
95917                                                                                            1
95918                                                                                            3
95919                                                                                            3
95920                                                                                            1
95922                                                                                          1,3
95923                                                                                            1
95925                                                                                            3
95926                                                                                            1
95928                                                                                            1
95930                                                                                          1,3
95932                                                                                            3
95934                                                                                            1
95935                                                                                            3
95936                                                                                            1
95937                                                                                            3
95938                                                                                            1
95939                                                                                            3
95941                                                                                          1,3
95942                                                                                            1
95943                                                                                            1
95944                                                                                            1
95945                                                                                            1
95946                                                                                            1
95947                                                                                            1
95948                                                                                          1,3
95949                                                                                            1
95950                                                                                            3
95951                                                                                          1,3
95953                                                                                            3
95954                                                                                            1
95955                                                                                            3
95956                                                                                            1
95957                                                                                            3
95959                                                                                            1
95960                                                                                          1,3
95961                                                                                            3
95962                                                                                            3
95963                                                                                          1,3
95965                                                                                            1
95966                                                                                          1,3
95968                                                                                            1
95969                                                                                            1
95970                                                                                          1,3
95971                                                                                            1
95973                                                                                            1
95974                                                                                            1
95975                                                                                            1
95977                                                                                          1,3
95978                                                                                            1
95979                                                                                            3
95981                                                                                          1,3
95982                                                                                            3
95983                                                                                            1
95984                                                                                            1
95986                                                                                            1
95987                                                                                            3
95988                                                                                          1,3
95991                                                                                            3
95993                                                                                            3
96001                                                                                            1
96002                                                                                            1
96003                                                                                            1
96006                                                                                            1
96007                                                                                            1
96008                                                                                            1
96009                                                                                            1
96010                                                                                            2
96011                                                                                            1
96013                                                                                            1
96014                                                                                            1
96015                                                                                            1
96016                                                                                            1
96017                                                                                            1
96019                                                                                            1
96020                                                                                            1
96021                                                                                            1
96022                                                                                            1
96023                                                                                            1
96024                                                                                            2
96025                                                                                            1
96027                                                                                            1
96028                                                                                            1
96029                                                                                            1
96031                                                                                            1
96032                                                                                            1
96033                                                                                            1
96034                                                                                            1
96035                                                                                            1
96037                                                                                            1
96038                                                                                            1
96039                                                                                            1
96040                                                                                            1
96041                                                                                            2
96044                                                                                            1
96046                                                                                            2
96047                                                                                            1
96048                                                                                            2
96049                                                                                            1
96050                                                                                            1
96051                                                                                            1
96052                                                                                            2
96054                                                                                            1
96055                                                                                            1
96056                                                                                            1
96057                                                                                            1
96058                                                                                            1
96059                                                                                            1
96061                                                                                            1
96062                                                                                            1
96063                                                                                            1
96064                                                                                            1
96065                                                                                            1
96067                                                                                            1
96068                                                                                            1
96069                                                                                            1
96071                                                                                            1
96073                                                                                            1
96074                                                                                            1
96075                                                                                            1
96076                                                                                          1,2
96080                                                                                            1
96084                                                                                            1
96085                                                                                            1
96086                                                                                            1
96087                                                                                            1
96088                                                                                            1
96090                                                                                            1
96091                                                                                            2
96092                                                                                            1
96093                                                                                            2
96094                                                                                            1
96096                                                                                            1
96097                                                                                            1
96101                                                                                            1
96103                                                                                            1
96104                                                                                            1
96105                                                                                            1
96106                                                                                            1
96107                                                                                            8
96108                                                                                            1
96109                                                                                            1
96110                                                                                            1
96111                                                                                            1
96112                                                                                            1
96113                                                                                            1
96114                                                                                            1
96115                                                                                            1
96116                                                                                            1
96117                                                                                            1
96118                                                                                            1
96119                                                                                            1
96120                                                                                            4
96121                                                                                            1
96122                                                                                            1
96123                                                                                            1
96124                                                                                            1
96125                                                                                            1
96126                                                                                            1
96128                                                                                            1
96129                                                                                            1
96130                                                                                            1
96132                                                                                            1
96133                                                                                            8
96134                                                                                            1
96135                                                                                            1
96136                                                                                            1
96137                                                                                            1
96140                                                                                            4
96141                                                                                            4
96142                                                                                            4
96143                                                                                            4
96145                                                                                            4
96146                                                                                            4
96148                                                                                            4
96150                                                                                            4
96155                                                                                            4
96161                                                                                          1,4
97635                                                                                            1
